40.60479
22.63986
15.11331
7.799534
12.97181
126.5036
206.1639
98.96364
83.04699
64.77221
93.54345
85.66564
62.48543
70.0726
27.63191
155.6986
58.91773
70.02406
88.20607
61.3623
123.0499
99.01745
74.26683
74.52123
50.83007
66.61675
68.86298
130.2611
125.6079
0
51.6956
80.99968
109.224
300.0767
268.6842
202.2894
